title,summary,text,language,link,ilr_quantized,ilr_range,ilr_regressed,translated_summary
Tour de France 2024 : le résumé de la victoire de Biniam Girmay lors de la troisième étape,"L’Erythréen s’est imposé lors de la troisième étape de l’édition 2024 entre Plaisance et Turin, en Italie, lundi 1er juillet. Tadej Pogacar cède son maillot jaune à Richard Carapaz.","A lissue dun sprint massif, à Turin, lErythréen Biniam Girmay (Intermarché-Wanty) sest imposé lors de la troisième étape de la Grande Boucle. Le coureur de 24 ans, vainqueur dune étape sur le Giro en… ",,https://www.lemonde.fr/sport/article/2024/07/01/tour-de-france-2024-le-resume-de-la-victoire-de-biniam-girmay-lors-de-la-troisieme-etape_6245883_3242.html,1.0,"[0.9011671361335454, 1.1647214397774244]",1.0329442879554849,"The Eritrean won the third stage of the 2024 edition between Piacenza and Turin, Italy, on Monday, July 1. Tadej Pogacar gives up his m"
"Avec la victoire de l’Erythréen Biniam Girmay, l’Afrique entre dans l’histoire du Tour de France","Le sprinteur d’Intermarché-Wanty est devenu lundi le premier Africain noir à remporter une étape du Tour, grâce à sa pointe de vitesse dans les rues de Turin. Mais les cyclistes du continent peinent à se frayer un chemin dans le peloton.","LErythréen Biniam Girmay après sa victoire lors de la troisième étape du Tour de France, le 1er juillet 2024 à Turin. MARCO BERTORELLO / AFP
Cest un trésor de coureur cycliste, fin dépaules et despr… ",,https://www.lemonde.fr/sport/article/2024/07/01/avec-la-victoire-de-l-erythreen-biniam-girmay-l-afrique-entre-dans-l-histoire-du-tour-de-france_6245901_3242.html,1.5,"[0.6577229073467104, 2.005366255591974]",1.331544581469342,"The Intermarché-Wanty sprinter became the first black African to win a stage of the Tour on Monday, thanks to his burst of speed in the streets of"
Tour de France 2024 : le résumé de la victoire de Tadej Pogacar lors de la 15ᵉ étape,"Le Slovène s’est imposé en solitaire, dimanche 14 juillet, au plateau de Beille. Il conforte son maillot jaune après avoir assommé la concurrence dans les Pyrénées.","Le Slovène a remporté sa 14e victoire sur la Grande Boucle, dimanche 14 juillet. ANNE-CHRISTINE POUJOULAT / AFP
Les jours se suivent et se ressemblent sur ce Tour de France 2024. Le maillot jaune Ta… ",,https://www.lemonde.fr/sport/article/2024/07/14/tour-de-france-2024-le-resume-de-la-victoire-de-tadej-pogacar-lors-de-la-15e-etape_6250005_3242.html,1.0,"[0.3844065983819087, 2.025989002696819]",1.2051978005393638,The Slovenian won solo on Sunday 14 July at the Plateau de Beille. He strengthened his yellow jersey after stunning the competition in
Culte : Loft Story va avoir droit à sa série sur Prime Vidéo,"La télé-réalité passe de l'autre côté du spectre, avec une fiction sur le phénomène Loft Story.","Avant Secret Story, L’Île de la Tentation et Les Anges de la Télé-réalité, il y avait le Loft. Au début des années 2000, M6 diffuse une émission d’un nouveau genre. Entre le 26 avril et le 5 juillet … ",,https://www.journaldugeek.com/2024/07/10/culte-loft-story-va-avoir-droit-a-sa-serie-sur-prime-video/,1.5,"[0.25808893401688326, 2.24514663958987]",1.2516177868033769,"Reality TV is moving to the other side of the spectrum, with a fiction based on the Loft Story phenomenon."
"Google déploie son IA Gemini dans Gmail, pour quoi faire ?","Google intègre Gemini, son assistant IA, à Gmail. Cette nouveauté promet de révolutionner la gestion des e-mails en offrant des fonctionnalités avancées comme le résumé de conversations et l'aide à la rédaction.","Alors, comment mettre la main sur ce petit bijou technologique ? Malheureusement, tout le monde ne pourra pas en profiter tout de suite. Pour le moment, Gemini dans Gmail est réservée à certains abon… ",,https://www.clubic.com/actualite-530664-google-deploie-son-ia-gemini-dans-gmail-pour-quoi-faire.html,1.0,"[0.7594112782255786, 1.400981202957369]",1.0801962405914738,"Google is integrating Gemini, its AI assistant, into Gmail. This new feature promises to revolutionize email management by offering advanced features"
"Nicolas, start-upper, burn-out à 30 ans : « J’ai appris à pleurer »",Se remettre d’un burn-out et renaître de ses cendres est un long processus. Un chamboulement de vie violent dont certains ressortent plus forts.,"burn-out LAURINDO FELICIANO POUR « LE NOUVEL OBS »
Lire plus tard
Commenter
Google Actualités
Partager
Offrir cet article Vous avez envie doffrir cet article ? 
Sabonner permet doffrir les arti… ",,https://www.nouvelobs.com/societe/20240622.OBS90086/nicolas-start-upper-burn-out-a-30-ans-j-ai-appris-a-pleurer.html,1.0,"[0.29917700841314687, 2.168038319311422]",1.2336076638622844,Recovering from burnout and rising from the ashes is a long process. A violent life upheaval from which some emerge stronger.
"Marjorie, multi-entrepreneuse, burn-out à 51 ans : « Cette crise a été le plus beau cadeau de ma vie »","Mourir pour renaître, comme le Phénix ? Des victimes de burn-out racontent leurs parcours. Comment la crise les a terrassés, ce qu’elle leur a appris et comment, pour certains, ils en sont sortis plus forts.","burn-out LAURINDO FELICIANO POUR « LE NOUVEL OBS »
Lire plus tard
Commenter
Google Actualités
Partager
Offrir cet article Vous avez envie doffrir cet article ? 
Sabonner permet doffrir les arti… ",,https://www.nouvelobs.com/societe/20240619.OBS89982/marjorie-multi-entrepreneuse-burn-out-a-51-ans-cette-crise-a-ete-le-plus-beau-cadeau-de-ma-vie.html,1.0,"[0.2618594368511049, 2.230234271914825]",1.246046854382965,"Dying to be reborn, like the Phoenix? Burnout victims tell their stories. How the crisis knocked them down, what it taught them"
Tour de France 2024 : Tadej Pogacar en ouvreur qualifié dans le Galibier,"Dans le premier test en haute altitude de cette édition, le Slovène est passé à l’offensive, lâchant son rival Danois au sommet du dernier col avant de creuser l’écart dans la descente menant à Valloire.","Un premier test en haute altitude. La quatrième étape du Tour de France 2024 réservait, rareté, un passage au sommet du col du Galibier et ses 2642 mètres. Cest le Slovène Tadej Pogacar (UAE Team Emi… ",,https://www.liberation.fr/sports/cyclisme/tour-de-france-2024-tadej-pogacar-en-ouvreur-qualifie-dans-le-galibier-20240702_35HTNESSM5FXBAXBLVYPBZ4OFM/,1.5,"[0.35313454976766057, 2.1881192701394037]",1.270626909953532,"In the first high-altitude test of this edition, the Slovenian went on the offensive, dropping his Danish rival at the top of the last pass before"
"Windows 11 : les premières versions de l'OS (21H2 et 22H2) ne seront bientôt plus mises à jour, comment garder un PC sécurisé","Dans trois mois tout juste, Microsoft cessera tout support correctif, technique et de sécurité pour la version initiale et la première update de son OS. Si vous n'êtes pas à jour, c'est le moment de passer la seconde.","D'aucuns pourraient s'étonner de la brutalité d'une telle décision, mais il s'agit en réalité d'un processus plus progressif qu'il y paraît. D'une part, Windows 11 suit un cycle de mise à jour foncti… ",,https://www.clubic.com/actualite-532017-windows-11-les-premieres-versions-de-l-os-21h2-et-22h2-ne-seront-bientot-plus-mises-a-jour-comment-garder-un-pc-securise.html,1.0,"[0.3947626767205543, 2.0087288721324095]",1.201745774426482,"In just three months, Microsoft will end all corrective, technical and security support for the initial version and the first update of its O"
"EN DIRECT - Législatives : pour un ancien conseiller de Macron, le «ni RN ni LFI» est «dangeureux»","Ce vendredi 28 juin marque le dernier jour de la campagne avant le premier tour. A partir de minuit, ce sera silence radio jusqu’à dimanche 20 heures. Derniers meetings, plateaux TV ou tractages, suivez en direct la fin de cette campagne éclair.",Emmanuel Macron tape sur le RN et déplore «le racisme ou lantisémitisme désinhibés» de la fin de campagne. Emmanuel Macron sest rappelé quil avait un adversaire à sa droite. Le président français a d… ,,https://www.liberation.fr/politique/elections/en-direct-legislatives-pour-un-ancien-conseiller-de-macron-le-ni-rn-ni-lfi-est-dangeureux-20240628_V7B6DGRS6JBYRAGOCIQ7QMXT5Y/,1.0,"[0.337767786496479, 2.1037203558392017]",1.2207440711678403,"This Friday, June 28, marks the last day of the campaign before the first round. From midnight, there will be radio silence until Sunday 8 p.m."
Google Agenda met au tapis Calendly avec ses nouvelles fonctionnalités de prise de RDV,Google Agenda veut bousculer Calendly et introduit de nouvelles fonctionnalités de prise de rendez-vous. Découvrez lesquelles sans plus tarder !,"Google Agenda devrait prochainement s'imposer comme un outil de gestion de rendez-vous plus polyvalent que par le passé, ce dernier ayant longtemps souffert de l'absence d'options de planification im… ",,https://www.clubic.com/actualite-532107-google-agenda-met-au-tapis-calendly-avec-ses-nouvelles-fonctionnalites-de-prise-de-rdv.html,1.0,"[0.23236479515323172, 1.460581122908061]",0.8464729590306463,Google Calendar wants to shake up Calendly and introduces new appointment scheduling features. Find out which ones without further delay!
"Najat Vallaud-Belkacem, attaquée sur sa binationalité, réplique : «C’est ça qui nous attend : on se réveille ?»","En déplacement à Montargis ce vendredi 28 juin pour y rencontrer l’aide soignante Divine Kinkela, victime de propos racistes, l’ancienne ministre de l’Education a réagi aux attaques du député RN Roger Chudeau, qui a jugé la veille que c’était une «erreur» qu’…","Roger Chudeau, un «aperçu clair comme de leau de roche de ce que serait le Rassemblement national (RN) demain au pouvoir, cest-à-dire incompétent, grossier, mensonger et raciste» : les mots sont de N… ",,https://www.liberation.fr/societe/education/najat-vallaud-belkacem-attaquee-sur-sa-binationalite-replique-cest-ca-qui-nous-attend-on-se-reveille-20240628_NXRHM446AFEQFEMQUI6SLV4ODQ/,1.0,"[0.5071102669114333, 1.8214828884809444]",1.1642965776961889,"Traveling to Montargis this Friday, June 28, to meet with the nursing assistant Divine Kinkela, victim of racist remarks, the former Minister of"
Innover pour transformer avec l’École Polytechnique Executive Education,L’École Polytechnique Executive Education organise un webinaire le jeudi 4 juillet à 11h30 sur le sujet du management de l’innovation. Cet événement en ligne sera également l’occasion de découvrir deux formations dédiées à cette thématique et d’échanger avec …,L’École Polytechnique Executive Education organise un webinaire le jeudi 4 juillet à 11h30 sur le sujet du management de l’innovation. Cet événement en ligne sera également l’occasion de découvrir de… ,,https://siecledigital.fr/2024/06/20/innover-pour-transformer-avec-lecole-polytechnique-executive-education/,1.0,"[0.344807433663882, 2.0919876105601967]",1.218397522112039,"The École Polytechnique Executive Education is organizing a webinar on Thursday, July 4 at 11:30 a.m. on the subject of innovation management. This event is"
"Tour de France 2024 : au Lioran, Pogacar et Vingegaard en surplomb du Cantal","L’équipe du maillot jaune a mené une cadence infernale lors de cette onzième étape sillonnant le Massif central, mais c’est bien son rival danois qui l’a claqué à l’arrivée. Les deux sont déjà un cran au-dessus des autres.","Cétait létape des échappés. La course des déserteurs. Celle des déjà-vaincus, manuvrant sur ligne de fuite, en quête dun peu de plaisir ou despoir. Ils nont rien eu de tout ça. Ils ont fini martyrisé… ",,https://www.liberation.fr/sports/cyclisme/tour-de-france-2024-au-lioran-pogacar-et-vingegaard-en-surplomb-du-cantal-20240710_CNX22MDKLNHKTIQZ26BRVEJRAI/,1.5,"[0.5665745955587917, 2.060055242664725]",1.3133149191117583,"The yellow jersey team set a hellish pace during this eleventh stage crossing the Massif Central, but it was their Danish rival who"
"Campagne des législatives, mort d’Anouk Aimée, antibiotiques sans ordonnance… L’actu de ce mardi 18 juin",La rédaction de «Libération» récapitule les principales actualités de la journée du mardi 18 juin.,"Chaque soir, la rédaction de Libé sélectionne les actualités du jour quil ne fallait pas rater en France et dans le reste du monde.
Dans une poignée de semaines, Jordan Bardella pourrait sinstaller … ",,https://www.liberation.fr/international/europe/campagne-des-legislatives-mort-danouk-aimee-antibiotiques-sans-ordonnance-lactu-de-ce-mardi-18-juin-20240618_JCMH6SSOOVBUZMF4UUKDEHDJIE/,1.0,"[0.7766413142416377, 1.372264476263937]",1.0744528952527874,"The editorial staff of ""Libération"" summarizes the main news of Tuesday, June 18."
"Législatives 2024 : on a demandé le programme idéal à ChatGPT, et il est… surprenant","Alors que les Français sont attendus aux urnes le 7 juillet pour le deuxième tour des élections législatives, nous avons demandé à ChatGPT quel était le meilleur programme possible pour redonner à la France sa gloire d'antan. Son programme est... étonnant.","Au lendemain du premier tour des élections législatives anticipées de 2024, les Français voient leur choix de vote se réduire. Pour le second tour, ils devront choisir entre un candidat RN, Ensemble … ",,https://www.presse-citron.net/legislatives-2024-on-a-demande-le-programme-ideal-a-chatgpt-et-il-est-surprenant/,1.5,"[1.3404813343582527, 1.7658644427362455]",1.553172888547249,"As the French are expected to go to the polls on July 7 for the second round of the legislative elections, we asked ChatGPT what was"
